CustomerID,gender,Senior Citizen,Partner,Dependents,tenure,PhoneService,MultpleLines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,customerID,SeniorCitizen,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
,Female,,No,No,63,Yes,,,,,,,,,Two year,,,,,No,1705-GUHPV,0.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,24.2,1618.2
,Male,,Yes,Yes,48,Yes,,,,,,,,,Two year,,,,,No,4779-ZGICK,0.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,23.55,1173.35
,Female,,Yes,No,49,Yes,,,,,,,,,One year,,,,,No,0048-PIHNL,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.45,900.9
,Male,,No,No,27,Yes,,,,,,,,,Month-to-month,,,,,Yes,0818-OCPZO,1.0,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,81.45,2122.05
,Male,,Yes,No,72,Yes,,,,,,,,,Two year,,,,,No,3967-KXAPS,0.0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),92.3,6719.9
,Male,,Yes,No,1,Yes,,,,,,,,,Month-to-month,,,,,Yes,1447-GIQMR,0.0,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,69.15,69.15
,Female,,Yes,Yes,72,No,,,,,,,,,Two year,,,,,No,3704-IEAXF,0.0,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,No,Credit card (automatic),53.65,3784
,Female,,No,No,47,No,,,,,,,,,One year,,,,,No,6810-VCAEX,0.0,No phone service,DSL,Yes,Yes,No,Yes,No,No,No,Credit card (automatic),39.65,1798.65
,Female,,No,No,1,Yes,,,,,,,,,Month-to-month,,,,,No,0674-EYYZV,0.0,No,DSL,No,No,No,No,Yes,No,Yes,Electronic check,54.65,54.65
,Female,,No,No,36,Yes,,,,,,,,,One year,,,,,No,4480-MBMLB,0.0,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),104.8,3886.45
,Male,,Yes,Yes,43,No,,,,,,,,,Month-to-month,,,,,No,1395-OFUWC,0.0,No phone service,DSL,No,Yes,No,No,No,No,No,Credit card (automatic),29.3,1224.05
,Female,,Yes,No,27,Yes,,,,,,,,,Month-to-month,,,,,No,0822-QGCXA,1.0,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Electronic check,83.85,2310.2
,Female,,No,No,9,Yes,,,,,,,,,Month-to-month,,,,,Yes,0872-NXJYS,0.0,No,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,79.55,723.4
,Female,,No,No,38,Yes,,,,,,,,,Month-to-month,,,,,No,2832-KJCRD,0.0,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,103.65,3988.5
,Female,,No,No,35,Yes,,,,,,,,,Month-to-month,,,,,No,3588-WSTTJ,1.0,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Electronic check,99.05,3554.6
,Female,,Yes,Yes,0,Yes,,,,,,,,,Two year,,,,,No,4075-WKNIU,0.0,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,Mailed check,73.35, 
,Female,,Yes,No,59,Yes,,,,,,,,,Two year,,,,,No,5090-EMGTC,0.0,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Mailed check,100.05,6034.85
,Male,,No,No,27,Yes,,,,,,,,,Two year,,,,,No,2346-CZYIL,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.35,531.6
,Female,,No,No,2,Yes,,,,,,,,,Month-to-month,,,,,No,3798-EPWRR,1.0,No,DSL,No,No,No,No,No,No,No,Electronic check,43.95,85.1
,Male,,No,No,7,Yes,,,,,,,,,Month-to-month,,,,,No,6258-NGCNG,0.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,23.5,173
,Female,,No,No,36,Yes,,,,,,,,,One year,,,,,No,4186-ZBUEW,0.0,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Mailed check,70.7,2511.95
,Female,,Yes,Yes,41,Yes,,,,,,,,,Month-to-month,,,,,No,5274-XHAKY,0.0,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Bank transfer (automatic),94.3,3893.6
,Female,,No,No,13,No,,,,,,,,,Month-to-month,,,,,No,1442-BQPVU,0.0,No phone service,DSL,No,Yes,No,No,No,No,No,Electronic check,29.15,357.15
,Male,,No,Yes,19,Yes,,,,,,,,,Two year,,,,,No,3978-YNKDD,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.85,467.5
,Female,,Yes,No,60,No,,,,,,,,,Two year,,,,,No,4940-KHCWD,0.0,No phone service,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),37.7,2288.7
,Female,,No,Yes,48,Yes,,,,,,,,,Two year,,,,,Yes,9412-ARGBX,0.0,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Yes,Mailed check,95.5,4627.85
,Male,,No,No,3,Yes,,,,,,,,,Month-to-month,,,,,Yes,1389-CXMLU,1.0,Yes,Fiber optic,No,No,Yes,No,Yes,No,No,Electronic check,91.05,289.1
,Male,,Yes,No,69,Yes,,,,,,,,,Two year,,,,,No,9589-ABEPT,0.0,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,Mailed check,92.45,6460.55
,Male,,No,No,43,No,,,,,,,,,One year,,,,,No,9388-ZEYVT,0.0,No phone service,DSL,No,No,Yes,Yes,No,Yes,No,Electronic check,44.15,1931.3
,Female,,No,Yes,11,No,,,,,,,,,One year,,,,,No,0305-SQECB,0.0,No phone service,DSL,Yes,No,No,Yes,No,No,Yes,Mailed check,36.05,402.6
,Female,,Yes,No,45,Yes,,,,,,,,,Month-to-month,,,,,No,7605-SNLQG,0.0,No,DSL,No,No,Yes,No,No,No,Yes,Credit card (automatic),50.25,2221.55
,Male,,Yes,No,72,Yes,,,,,,,,,Two year,,,,,No,4670-TABXH,0.0,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),109.75,7758.9
,Female,,Yes,No,2,Yes,,,,,,,,,Month-to-month,,,,,Yes,5561-NWEVX,1.0,Yes,Fiber optic,No,No,Yes,No,No,No,No,Electronic check,79.2,172.85
,Female,,Yes,Yes,12,Yes,,,,,,,,,Two year,,,,,No,0064-SUDOG,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.3,224.5
,Female,,Yes,Yes,67,Yes,,,,,,,,,One year,,,,,No,8561-NMTBD,0.0,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),112.35,7388.45
,Male,,Yes,No,37,Yes,,,,,,,,,Two year,,,,,No,5161-XEUVX,0.0,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,No,Mailed check,94.3,3460.95
,Female,,No,No,39,No,,,,,,,,,One year,,,,,No,8292-FRFZQ,0.0,No phone service,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),41.15,1700.9
,Female,,No,No,41,Yes,,,,,,,,,Month-to-month,,,,,No,8591-NXRCV,0.0,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),74.65,3090.65
,Female,,No,No,25,No,,,,,,,,,Month-to-month,,,,,No,7895-VONWT,0.0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Yes,Electronic check,48.25,1293.8
,Male,,Yes,Yes,8,Yes,,,,,,,,,Two year,,,,,No,4526-RMTLL,0.0,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Credit card (automatic),76.15,645.8
,Female,,Yes,Yes,71,Yes,,,,,,,,,Two year,,,,,No,6253-GNHWH,0.0,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Mailed check,71.1,5224.95
,Male,,No,No,5,Yes,,,,,,,,,Month-to-month,,,,,No,4566-NECEV,0.0,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,No,Electronic check,96.55,500.1
,Female,,No,No,30,Yes,,,,,,,,,One year,,,,,No,8080-POTJR,0.0,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),79.3,2427.1
,Male,,No,No,40,Yes,,,,,,,,,One year,,,,,No,6906-MPARY,0.0,No,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Credit card (automatic),89.6,3488.15
,Female,,No,No,54,Yes,,,,,,,,,Two year,,,,,No,3662-FXJFO,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.5,1035.7
,Male,,Yes,No,72,Yes,,,,,,,,,Two year,,,,,No,8107-RZLNV,0.0,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),106.3,7565.35
,Male,,Yes,Yes,28,Yes,,,,,,,,,One year,,,,,No,0516-OOHAR,0.0,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Bank transfer (automatic),100.35,2799
,Male,,Yes,Yes,18,Yes,,,,,,,,,Month-to-month,,,,,No,2027-CWDNU,0.0,No,Fiber optic,No,No,No,Yes,No,Yes,Yes,Electronic check,85.6,1601.5
,Female,,No,No,2,No,,,,,,,,,Month-to-month,,,,,Yes,2737-WFVYW,0.0,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,45.25,85.5
,Female,,Yes,Yes,59,Yes,,,,,,,,,One year,,,,,No,9912-OMZDS,0.0,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,106.15,6256.2
,Male,,Yes,Yes,22,Yes,,,,,,,,,Month-to-month,,,,,No,3733-ZEECP,0.0,No,DSL,No,No,No,Yes,No,No,Yes,Electronic check,51.1,1232.9
,Female,,No,No,1,Yes,,,,,,,,,Month-to-month,,,,,No,7878-RTCZG,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.9,19.9
,Female,,Yes,No,72,Yes,,,,,,,,,Two year,,,,,No,2452-MRMZF,1.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),25.7,1937.4
,Female,,No,No,14,Yes,,,,,,,,,Month-to-month,,,,,Yes,2272-QAGFO,1.0,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,74.3,1096.25
,Male,,Yes,No,50,Yes,,,,,,,,,One year,,,,,No,7103-IPXPJ,0.0,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,No,Electronic check,99.4,5059.75
,Female,,Yes,Yes,48,Yes,,,,,,,,,One year,,,,,No,4342-HFXWS,0.0,No,DSL,Yes,No,Yes,Yes,Yes,No,No,Bank transfer (automatic),69.7,3023.65
,Female,,Yes,Yes,49,Yes,,,,,,,,,Month-to-month,,,,,No,3545-CNWRG,0.0,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,98.35,4889.2
,Male,,Yes,Yes,28,Yes,,,,,,,,,Month-to-month,,,,,No,1785-BPHTP,0.0,No,Fiber optic,No,No,Yes,No,Yes,No,No,Electronic check,85.45,2289.9
,Male,,No,No,68,Yes,,,,,,,,,Month-to-month,,,,,No,4989-LIXVT,1.0,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Electronic check,95.9,6503.2
,Male,,No,No,13,Yes,,,,,,,,,Month-to-month,,,,,No,7315-WYOAW,0.0,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,No,Electronic check,100.75,1313.25
,Female,,No,No,11,Yes,,,,,,,,,Month-to-month,,,,,No,1173-XZPYF,0.0,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,Electronic check,89.2,990.3
,Female,,Yes,No,3,Yes,,,,,,,,,Month-to-month,,,,,Yes,9850-OWRHQ,0.0,Yes,Fiber optic,No,No,No,No,No,No,Yes,Credit card (automatic),74.1,228
,Male,,Yes,No,57,Yes,,,,,,,,,Month-to-month,,,,,Yes,3768-NLUBH,1.0,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,Electronic check,100.6,5746.15
,Male,,No,No,3,Yes,,,,,,,,,Month-to-month,,,,,Yes,8676-TRMJS,0.0,Yes,Fiber optic,No,No,No,No,No,No,No,Mailed check,75.0,209.1
,Male,,Yes,No,72,Yes,,,,,,,,,Two year,,,,,No,2509-TFPJU,0.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),25.75,1864.2
,Male,,Yes,Yes,70,Yes,,,,,,,,,Two year,,,,,No,9530-GRMJG,0.0,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,84.1,5979.7
,Female,,Yes,Yes,49,Yes,,,,,,,,,Two year,,,,,No,6898-RBTLU,0.0,Yes,DSL,No,Yes,No,Yes,Yes,Yes,No,Bank transfer (automatic),79.3,3902.45
,Female,,Yes,No,67,Yes,,,,,,,,,One year,,,,,No,5481-NTDOH,1.0,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),107.05,7142.5
,Male,,No,No,46,Yes,,,,,,,,,Two year,,,,,No,2068-WWXQZ,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.05,902
,Female,,No,No,64,Yes,,,,,,,,,Two year,,,,,Yes,7359-SSBJK,1.0,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Credit card (automatic),70.2,4481
,Female,,Yes,No,37,Yes,,,,,,,,,Month-to-month,,,,,No,2061-VVFST,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.5,805.2
,Female,,No,No,2,Yes,,,,,,,,,Month-to-month,,,,,Yes,0685-MLYYM,1.0,No,Fiber optic,No,No,No,No,No,No,No,Electronic check,70.75,154.85
,Female,,Yes,No,13,No,,,,,,,,,Month-to-month,,,,,No,0749-IRGQE,1.0,No phone service,DSL,No,No,No,No,Yes,Yes,No,Electronic check,45.3,528.45
,Female,,Yes,No,72,Yes,,,,,,,,,Two year,,,,,No,2380-DAMQP,0.0,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Electronic check,115.15,8349.7
,Male,,Yes,Yes,68,Yes,,,,,,,,,Two year,,,,,No,2256-YLYLP,0.0,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),72.95,4953.25
,Male,,Yes,Yes,15,Yes,,,,,,,,,One year,,,,,No,1272-ILHFG,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.65,332.65
,Female,,No,No,24,Yes,,,,,,,,,Two year,,,,,No,0164-XAIRP,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),19.55,470.2
,Female,,No,No,24,Yes,,,,,,,,,Month-to-month,,,,,No,5666-CYCYZ,0.0,Yes,Fiber optic,No,No,No,Yes,No,Yes,Yes,Electronic check,89.55,2259.35
,Male,,No,No,27,Yes,,,,,,,,,Month-to-month,,,,,No,4011-ARPHK,0.0,No,DSL,Yes,No,No,No,No,No,No,Mailed check,50.35,1411.35
,Male,,No,No,12,Yes,,,,,,,,,Month-to-month,,,,,Yes,8182-PNAGI,0.0,No,DSL,No,No,No,Yes,No,No,No,Bank transfer (automatic),50.25,593.75
,Female,,Yes,Yes,71,Yes,,,,,,,,,Two year,,,,,No,6365-HITVU,0.0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),87.25,6328.7
,Male,,Yes,Yes,67,Yes,,,,,,,,,Two year,,,,,No,7558-IMLMT,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.8,1411.9
,Female,,Yes,No,63,Yes,,,,,,,,,Two year,,,,,No,9488-FYQAU,0.0,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),109.25,6841.4
,Male,,No,No,1,Yes,,,,,,,,,Month-to-month,,,,,No,3590-TCXTB,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.35,20.35
,Male,,No,No,4,Yes,,,,,,,,,Month-to-month,,,,,No,6994-KERXL,0.0,No,DSL,No,No,No,No,No,Yes,Yes,Electronic check,55.9,238.5
,Female,,No,No,40,Yes,,,,,,,,,Month-to-month,,,,,Yes,7957-RYHQD,1.0,No,Fiber optic,Yes,Yes,No,No,No,No,Yes,Credit card (automatic),79.2,3233.85
,Female,,No,No,12,Yes,,,,,,,,,Month-to-month,,,,,Yes,2180-DXNEG,0.0,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,96.0,1062.1
,Male,,Yes,Yes,52,Yes,,,,,,,,,Two year,,,,,No,1960-UOTYM,0.0,No,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Electronic check,79.2,4016.3
,Male,,No,No,10,Yes,,,,,,,,,Month-to-month,,,,,No,2740-JFBOK,0.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,24.0,226.55
,Male,,No,No,68,Yes,,,,,,,,,One year,,,,,No,6500-JVEGC,0.0,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,Bank transfer (automatic),101.35,7110.75
,Female,,No,No,54,Yes,,,,,,,,,Month-to-month,,,,,Yes,5515-AKOAJ,0.0,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Electronic check,100.1,5440.9
,Female,,Yes,Yes,4,Yes,,,,,,,,,Month-to-month,,,,,Yes,8976-OQHGT,0.0,No,DSL,No,Yes,No,Yes,No,No,No,Mailed check,56.5,235.1
,Female,,Yes,No,52,No,,,,,,,,,One year,,,,,No,5245-VDBUR,0.0,No phone service,DSL,Yes,No,Yes,No,No,No,No,Mailed check,35.45,1958.95
,Female,,No,No,1,Yes,,,,,,,,,Month-to-month,,,,,Yes,6230-BSUXY,1.0,No,Fiber optic,No,No,Yes,No,No,Yes,Yes,Electronic check,85.0,85
,Male,,Yes,No,70,Yes,,,,,,,,,One year,,,,,No,8469-SNFFH,0.0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Bank transfer (automatic),79.4,5528.9
,Male,,No,No,43,No,,,,,,,,,One year,,,,,No,2144-ESWKO,0.0,No phone service,DSL,Yes,No,Yes,No,No,No,Yes,Credit card (automatic),35.2,1463.7
,Male,,No,No,52,Yes,,,,,,,,,Two year,,,,,No,1241-FPMOF,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.65,1025.05
,Female,,No,No,12,No,,,,,,,,,Two year,,,,,No,9928-BZVLZ,0.0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,No,Mailed check,49.85,552.1
,Female,,Yes,Yes,56,Yes,,,,,,,,,One year,,,,,No,4114-QMKVN,0.0,Yes,DSL,Yes,Yes,No,No,No,Yes,No,Bank transfer (automatic),68.75,3815.4
,Male,,No,Yes,0,Yes,,,,,,,,,Two year,,,,,No,2775-SEFEE,0.0,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),61.9, 
,Male,,No,No,42,Yes,,,,,,,,,Month-to-month,,,,,No,9003-CPATH,0.0,Yes,Fiber optic,No,No,Yes,No,No,No,No,Electronic check,79.9,3313.4
,Male,,Yes,No,22,Yes,,,,,,,,,Month-to-month,,,,,No,1754-GKYPY,1.0,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),89.75,1938.9
,Male,,Yes,Yes,51,No,,,,,,,,,One year,,,,,Yes,5294-CDGWY,0.0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Electronic check,59.3,3014.65
,Male,,No,No,27,Yes,,,,,,,,,Month-to-month,,,,,No,7956-XQWGU,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),19.4,460.25
,Male,,Yes,No,51,Yes,,,,,,,,,One year,,,,,No,1591-MQJTP,1.0,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,Bank transfer (automatic),93.65,4839.15
,Male,,No,Yes,4,Yes,,,,,,,,,Month-to-month,,,,,Yes,5295-PCJOO,0.0,No,DSL,Yes,No,No,No,No,No,Yes,Electronic check,49.4,184.4
,Male,,No,No,1,Yes,,,,,,,,,Month-to-month,,,,,No,2369-FEVNO,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.9,19.9
,Male,,No,No,35,Yes,,,,,,,,,Month-to-month,,,,,Yes,9863-JZAIC,0.0,No,DSL,No,No,No,No,Yes,No,No,Mailed check,55.0,2010.55
,Male,,Yes,Yes,71,Yes,,,,,,,,,One year,,,,,No,7471-MQPOS,1.0,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),72.9,5139.65
,Female,,No,No,1,Yes,,,,,,,,,Month-to-month,,,,,Yes,7660-HDPJV,0.0,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,69.2,69.2
,Female,,Yes,Yes,69,Yes,,,,,,,,,Two year,,,,,No,5115-SQAAU,0.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),25.6,1673.4
,Male,,Yes,Yes,14,Yes,,,,,,,,,One year,,,,,No,9845-QOMAD,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.75,309.35
,Male,,Yes,No,57,Yes,,,,,,,,,Month-to-month,,,,,No,7672-VFMXZ,0.0,No,DSL,Yes,No,No,Yes,No,No,No,Electronic check,55.7,3171.6
,Female,,Yes,Yes,72,Yes,,,,,,,,,Two year,,,,,No,9739-JLPQJ,0.0,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),117.5,8670.1
,Male,,No,No,48,Yes,,,,,,,,,Two year,,,,,No,9916-AYHTC,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.85,916
,Female,,Yes,Yes,4,Yes,,,,,,,,,Month-to-month,,,,,No,3855-ONCAR,0.0,No,Fiber optic,No,No,No,No,Yes,No,Yes,Mailed check,78.9,299.75
,Male,,Yes,Yes,31,Yes,,,,,,,,,Month-to-month,,,,,No,1488-SYSFC,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,20.65,702.05
,Male,,No,No,38,Yes,,,,,,,,,One year,,,,,Yes,7931-PXHFC,0.0,No,DSL,No,No,Yes,Yes,No,Yes,Yes,Mailed check,62.3,2354.8
,Male,,Yes,No,37,Yes,,,,,,,,,Month-to-month,,,,,Yes,3990-QYKBE,1.0,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,92.5,3473.4
,Female,,No,No,1,Yes,,,,,,,,,Month-to-month,,,,,No,0970-QXPXW,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.65,19.65
,Male,,No,No,57,Yes,,,,,,,,,Two year,,,,,No,3259-KNMRR,1.0,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),79.75,4438.2
,Female,,Yes,No,62,Yes,,,,,,,,,Two year,,,,,No,6120-RJKLU,1.0,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),79.95,4819.75
,Male,,Yes,No,3,No,,,,,,,,,Month-to-month,,,,,No,9572-WUKSB,0.0,No phone service,DSL,No,No,No,Yes,No,No,Yes,Electronic check,29.9,92.25
,Female,,No,Yes,72,Yes,,,,,,,,,Two year,,,,,No,5893-KCLGT,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.75,1567
,Male,,No,Yes,29,No,,,,,,,,,Month-to-month,,,,,No,0076-LVEPS,0.0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Mailed check,45.0,1242.45
,Male,,Yes,Yes,13,Yes,,,,,,,,,Month-to-month,,,,,No,3640-JQGJG,0.0,No,DSL,No,No,No,No,No,No,No,Bank transfer (automatic),44.8,559.2
,Male,,No,Yes,3,Yes,,,,,,,,,Month-to-month,,,,,Yes,4919-MOAVT,0.0,No,Fiber optic,No,No,No,No,No,No,No,Electronic check,69.65,220.1
,Female,,No,No,11,Yes,,,,,,,,,Month-to-month,,,,,No,1596-OQSPS,0.0,No,DSL,No,Yes,No,No,No,No,No,Electronic check,51.1,531.15
,Female,,No,Yes,21,No,,,,,,,,,Two year,,,,,No,9867-XOBQA,0.0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Mailed check,53.15,1183.2
,Female,,No,No,19,Yes,,,,,,,,,Month-to-month,,,,,No,9546-KDTRB,0.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),24.7,465.85
,Male,,No,No,61,Yes,,,,,,,,,Two year,,,,,Yes,3090-HAWSU,0.0,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),111.6,6876.05
,Female,,No,No,11,Yes,,,,,,,,,Month-to-month,,,,,Yes,9820-RMCQV,0.0,No,DSL,Yes,No,No,No,No,No,No,Credit card (automatic),48.55,501
,Male,,Yes,Yes,35,Yes,,,,,,,,,Month-to-month,,,,,No,3174-RKMOW,0.0,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,109.95,3782.4
,Male,,No,Yes,25,Yes,,,,,,,,,Month-to-month,,,,,No,1760-CAZHT,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.8,460.2
,Female,,No,No,1,Yes,,,,,,,,,Month-to-month,,,,,Yes,7839-QRKXN,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.2,20.2
,Female,,No,No,67,Yes,,,,,,,,,Two year,,,,,No,8441-SHIPE,0.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),25.6,1790.35
,Male,,No,No,19,No,,,,,,,,,Month-to-month,,,,,Yes,5204-QZXPU,0.0,No phone service,DSL,No,No,Yes,No,Yes,No,Yes,Electronic check,39.65,733.35
,Male,,No,No,56,Yes,,,,,,,,,One year,,,,,Yes,4597-ELFTS,0.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,24.9,1334
,Male,,Yes,Yes,72,Yes,,,,,,,,,Two year,,,,,No,1320-GVNHT,0.0,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),108.4,7767.25
,Male,,No,No,43,Yes,,,,,,,,,Two year,,,,,No,1047-RNXZV,0.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.55,876.15
,Female,,Yes,Yes,55,Yes,,,,,,,,,Month-to-month,,,,,No,3541-ZNUHK,0.0,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,Electronic check,85.1,4600.95
,Male,,Yes,Yes,2,Yes,,,,,,,,,Month-to-month,,,,,Yes,8450-JOVAH,0.0,Yes,DSL,Yes,No,No,No,No,No,No,Mailed check,56.7,113.55
